id_cliente,tipo_cliente,documento,data_cadastro,cidade,uf,segmento,score_credito,renda_mensal,id_proposta,data_proposta,canal_origem,produto_credito,valor_solicitado,prazo_meses,taxa_mensal_solicitada,status_proposta,motivo_recusa,qtd_contratos,flag_tem_contrato,data_primeira_contratacao,data_ultima_contratacao,valor_liberado_total,taxa_mensal_final_media,prazo_final_meses_medio,status_contratos,canais_originacao,produtos_credito_finais,qtd_parcelas,primeiro_vencimento,ultimo_vencimento,valor_parcelas_total,valor_principal_total,valor_juros_total,status_parcelas,qtd_pagamentos,data_primeiro_pagamento,data_ultimo_pagamento,valor_pago_total,valor_multa_total,valor_juros_mora_total,valor_desconto_total,indice_liberado_sobre_solicitado,indice_credito_sobre_renda,dias_proposta_ate_contratacao,valor_mora_total
10302.0,PF,25324472099,2024-03-24,Fortaleza,CE,Mass Market,465.0,1089.69,200227,2025-12-29,Loja Parceira,Parcelado,18312.01,12,0.112900,APROVADA,,1,1,2026-01-04,2026-01-04,16214.23,0.1087000000,12.0,ATIVO,Loja Parceira,Parcelado,12,2026-02-03,2026-12-30,16236.38,13782.12,2432.16,ABERTA | ATRASADA | PAGA,9,2026-02-04,2026-12-30,11924.92,31.99,6.43,0.00,0.8854,14.8797,6.0,38.42
10286.0,PF,307562208,2025-08-04,Belo Horizonte,MG,Premium,732.0,18797.92,200228,2025-10-08,Loja Parceira,Consignado,25962.50,12,0.105100,RECUSADA,Fraude,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10394.0,PF,28801336138,2025-05-04,Fortaleza,CE,Emergente,452.0,800.00,200229,2025-09-09,App,Parcelado,24763.59,12,0.032900,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10009.0,PF,69653287101,2024-09-19,Rio de Janeiro,RJ,MEI,533.0,2056.94,200230,2025-08-31,WhatsApp,Capital de Giro,5613.62,9,0.060900,RECUSADA,Documentação,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10194.0,PF,67240049915,2025-09-21,Belo Horizonte,MG,Emergente,564.0,1807.72,200231,2025-10-08,Indicação,Parcelado,14831.61,12,0.063700,RECUSADA,Renda insuficiente,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10117.0,PF,51493689980,2024-05-28,Curitiba,PR,Premium,513.0,8482.10,200232,2025-04-04,WhatsApp,Parcelado,3949.24,18,0.097900,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10269.0,PF,1701277063,2024-11-07,Belo Horizonte,MG,Premium,357.0,4275.24,200233,2025-10-12,WhatsApp,Capital de Giro,20623.52,24,0.078300,APROVADA,,1,1,2025-10-23,2025-10-23,21265.45,0.0180000000,9.0,ATIVO,WhatsApp,Capital de Giro,9,2025-11-22,2026-07-20,21326.43,18075.60,3189.78,ABERTA | ATRASADA | PAGA,8,2025-12-22,2026-05-26,11553.13,45.04,10.65,0.00,1.0311,4.9741,11.0,55.69
10079.0,PF,74680715451,2024-04-16,Salvador,BA,Mass Market,608.0,5295.38,200234,2025-04-11,Indicação,Capital de Giro,28522.04,24,0.083700,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10457.0,PF,29979688457,2025-02-23,São Paulo,SP,Mass Market,499.0,4558.04,200235,2025-01-23,App,Parcelado,4544.14,24,0.119800,RECUSADA,Fraude,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10092.0,PJ,38692221969379,2024-01-20,Recife,PE,Emergente,401.0,4614.35,200236,2025-05-22,Loja Parceira,Parcelado,22149.55,12,0.022900,APROVADA,,1,1,2025-05-24,2025-05-24,20339.41,0.0713000000,12.0,LIQUIDADO,Loja Parceira,Parcelado,12,2025-06-23,2026-05-19,20189.89,17288.52,3050.88,ABERTA | ATRASADA | PAGA,12,2025-06-23,2026-05-19,18361.88,55.66,21.23,11.27,0.9183,4.4079,2.0,76.89
10265.0,PF,32536729466,2025-06-12,Salvador,BA,PME,459.0,4249.28,200237,2025-12-29,Indicação,Antecipação,19151.03,12,0.038400,APROVADA,,1,1,2026-01-03,2026-01-03,23117.80,0.0271000000,6.0,LIQUIDADO,Indicação,Antecipação,6,2026-02-02,2026-07-02,22698.56,19650.12,3467.64,ABERTA | ATRASADA | PAGA,6,2026-02-02,2026-06-12,14880.41,92.94,61.95,0.00,1.2071,5.4404,5.0,154.89
10331.0,PJ,91485646799702,2025-08-03,Recife,PE,Emergente,456.0,8739.45,200238,2025-04-04,App,Parcelado,17716.35,18,0.057800,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10349.0,PF,17381684602,2024-09-28,Goiânia,GO,Premium,438.0,6724.91,200239,2025-10-23,WhatsApp,Parcelado,12008.55,24,0.051500,RECUSADA,Score baixo,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10360.0,PF,14117393483,2025-10-22,Belo Horizonte,MG,Emergente,455.0,1128.59,200240,2025-03-06,Loja Parceira,Consignado,10976.38,6,0.017300,APROVADA,,1,1,2025-03-06,2025-03-06,1830.12,0.0180000000,12.0,LIQUIDADO,Loja Parceira,Consignado,12,2025-04-05,2026-03-01,1827.99,1555.56,274.56,ABERTA | ATRASADA | PAGA,6,2025-06-04,2026-03-11,599.27,3.33,2.83,0.16,0.1667,1.6216,0.0,6.16
10256.0,PJ,28669296627828,2024-08-28,Florianópolis,SC,Premium,460.0,14216.20,200241,2025-01-26,Loja Parceira,Antecipação,1834.85,9,0.024600,APROVADA,,1,1,2025-02-04,2025-02-04,12379.99,0.0552000000,12.0,ATIVO,Loja Parceira,Antecipação,12,2025-03-06,2026-01-30,12530.46,10523.04,1857.00,ABERTA | ATRASADA | PAGA,10,2025-03-08,2026-02-19,9396.60,40.17,35.85,0.00,6.7471,0.8708,9.0,76.02
10132.0,PF,67980793597,2025-11-16,Porto Alegre,RS,Mass Market,373.0,1789.27,200242,2025-12-23,WhatsApp,Parcelado,6928.31,6,0.086500,RECUSADA,Score baixo,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10275.0,PF,65234138999,2025-03-24,Fortaleza,CE,Emergente,599.0,1420.74,200243,2025-03-15,Indicação,Antecipação,947.72,12,0.107300,APROVADA,,1,1,2025-03-20,2025-03-20,20474.64,0.0308000000,12.0,ATIVO,Indicação,Antecipação,12,2025-04-19,2026-03-15,20574.42,17403.48,3071.16,ATRASADA | PAGA,13,2025-04-24,2026-04-19,20347.07,77.01,42.24,32.19,21.6041,14.4113,5.0,119.25
10263.0,PF,92330958498,2025-01-21,Goiânia,GO,MEI,565.0,4602.69,200244,2025-05-23,WhatsApp,Antecipação,17651.80,9,0.069000,RECUSADA,Renda insuficiente,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10170.0,PF,109439690,2024-11-27,Porto Alegre,RS,PME,487.0,9974.75,200245,2025-08-23,App,Antecipação,3622.67,9,0.071600,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10459.0,PF,8254780774,2024-10-23,Rio de Janeiro,RJ,MEI,410.0,3245.29,200246,2025-02-09,Televendas,Parcelado,26254.07,3,0.041800,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10000.0,PF,10433218196,2024-05-26,Porto Alegre,RS,PME,411.0,3277.48,200247,2025-07-16,App,Parcelado,15932.72,9,0.095600,APROVADA,,1,1,2025-07-26,2025-07-26,8273.46,0.0796000000,12.0,LIQUIDADO,App,Parcelado,12,2025-08-25,2026-07-21,8266.03,7032.48,1241.04,ABERTA | ATRASADA | PAGA,10,2025-08-25,2026-07-26,6765.26,6.14,4.42,2.53,0.5193,2.5243,10.0,10.56
10000.0,PF,10433218196,2024-05-26,Porto Alegre,RS,PME,563.0,5389.00,200247,2025-07-16,App,Parcelado,15932.72,9,0.095600,APROVADA,,1,1,2025-07-26,2025-07-26,8273.46,0.0796000000,12.0,LIQUIDADO,App,Parcelado,12,2025-08-25,2026-07-21,8266.03,7032.48,1241.04,ABERTA | ATRASADA | PAGA,10,2025-08-25,2026-07-26,6765.26,6.14,4.42,2.53,0.5193,1.5352,10.0,10.56
10312.0,PF,22675289539,2024-12-12,São Paulo,SP,Emergente,635.0,1886.54,200248,2025-06-06,App,Parcelado,21140.85,24,0.093900,RECUSADA,Renda insuficiente,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10063.0,PF,36783777014,2024-05-27,Goiânia,GO,Premium,590.0,11035.92,200249,2025-08-12,Loja Parceira,Parcelado,12620.28,6,0.076800,RECUSADA,Documentação,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10373.0,PF,80199488375,2024-01-27,Salvador,BA,Emergente,480.0,1593.54,200250,2025-02-08,Loja Parceira,Capital de Giro,17037.10,18,0.037300,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10467.0,PJ,60136730371837,2024-06-23,Rio de Janeiro,RJ,PME,449.0,23940.15,200251,2025-06-10,App,Parcelado,28308.45,12,0.025200,APROVADA,,1,1,2025-06-21,2025-06-21,22503.82,0.0476000000,9.0,ATIVO,App,Parcelado,9,2025-07-21,2026-03-18,22149.09,19128.24,3375.54,ABERTA | PAGA,7,2025-07-22,2026-03-28,14455.92,0.00,0.00,0.00,0.7950,0.9400,11.0,0.00
10283.0,PF,84252410564,2024-05-21,Florianópolis,SC,Emergente,300.0,1290.30,200252,2025-04-05,Indicação,Capital de Giro,2940.65,24,0.021700,APROVADA,,1,1,2025-04-07,2025-04-07,23039.09,0.0716000000,18.0,ATIVO,Indicação,Capital de Giro,9,2025-05-07,2026-01-02,22975.76,19583.19,3455.82,ABERTA | PAGA,7,2025-06-06,2025-12-08,12691.44,0.00,0.00,0.00,7.8347,17.8556,2.0,0.00
10120.0,PJ,45991022901476,2025-11-27,Recife,PE,Mass Market,391.0,5328.40,200253,2025-01-13,WhatsApp,Parcelado,7991.16,6,0.077200,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10106.0,PF,90053293183,2024-05-14,Florianópolis,SC,MEI,710.0,9279.87,200254,2025-01-26,Loja Parceira,Parcelado,23509.66,24,0.101600,APROVADA,,1,1,2025-02-05,2025-02-05,3772.15,0.0423000000,18.0,LIQUIDADO,Loja Parceira,Parcelado,8,2025-03-07,2025-11-02,3338.03,2850.08,502.96,ABERTA | PAGA | paga,6,2025-03-27,2025-11-02,2476.29,0.00,0.00,0.00,0.1605,0.4065,10.0,0.00
10420.0,PJ,38862912799088,2025-04-04,Rio de Janeiro,RJ,Emergente,454.0,16048.92,200255,2025-09-22,App,Antecipação,3412.75,12,0.105100,APROVADA,,1,1,2025-10-02,2025-10-02,27280.57,0.0454000000,24.0,LIQUIDADO,App,Antecipação,12,2025-11-01,2026-09-27,27223.32,23188.44,4092.12,ABERTA | PAGA,11,2026-01-01,2026-11-01,20001.13,0.00,0.00,0.00,7.9937,1.6998,10.0,0.00
10174.0,PF,47321046963,2024-03-06,Salvador,BA,Emergente,417.0,1019.65,200256,,Indicação,Parcelado,2732.00,24,0.063700,APROVADA,,1,1,2025-05-22,2025-05-22,2845.83,0.0220000000,6.0,ATIVO,Indicação,Parcelado,6,2025-06-21,2025-11-18,2843.47,2418.96,426.90,ABERTA | PAGA,5,2025-08-21,2025-10-29,1435.19,0.00,0.00,0.00,1.0417,2.7910,,0.00
10484.0,PF,65939836845,2024-03-24,Belo Horizonte,MG,Mass Market,505.0,1138.45,200257,2025-01-07,Indicação,Parcelado,11165.47,24,0.097300,RECUSADA,Renda insuficiente,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10203.0,PJ,97187072867908,2024-05-11,Curitiba,PR,Mass Market,365.0,8530.84,200258,2025-07-01,WhatsApp,Antecipação,3218.95,6,0.114400,APROVADA,,1,1,2025-07-04,2025-07-04,11320.77,0.0853000000,18.0,ATIVO,WhatsApp,Antecipação,9,2025-08-03,2026-03-31,11310.65,9622.62,1698.12,ABERTA | ATRASADA | PAGA,9,2025-08-23,2026-04-01,8717.13,14.23,2.86,0.00,3.5169,1.3270,3.0,17.09
10164.0,PF,32370589578,2025-03-03,Rio de Janeiro,RJ,Emergente,331.0,1083.40,200259,,App,Parcelado,17759.81,3,0.043900,APROVADA,,1,1,2025-09-04,2025-09-04,14946.27,0.0902000000,24.0,ATIVO,App,Parcelado,12,2025-10-04,2026-08-30,15151.55,12704.28,2241.96,ABERTA | ATRASADA | PAGA,9,2025-11-08,2026-10-04,11209.76,18.60,9.69,22.95,0.8416,13.7957,,28.29
10304.0,PF,26383806578,2024-10-16,Fortaleza,CE,Premium,384.0,4391.52,200260,2025-01-01,App,Capital de Giro,7175.12,6,0.056800,APROVADA,,1,1,2025-01-02,2025-01-02,26994.65,0.1015000000,6.0,ATIVO,App,Capital de Giro,6,2025-02-01,2025-07-01,27153.51,22945.44,4049.22,ABERTA | PAGA,7,2025-02-01,2025-06-03,17967.68,0.00,0.00,0.00,3.7623,6.1470,1.0,0.00
10304.0,PF,26383806578,2024-10-16,Fortaleza,CE,Premium,301.0,5333.30,200260,2025-01-01,App,Capital de Giro,7175.12,6,0.056800,APROVADA,,1,1,2025-01-02,2025-01-02,26994.65,0.1015000000,6.0,ATIVO,App,Capital de Giro,6,2025-02-01,2025-07-01,27153.51,22945.44,4049.22,ABERTA | PAGA,7,2025-02-01,2025-06-03,17967.68,0.00,0.00,0.00,3.7623,5.0615,1.0,0.00
10496.0,PF,90425979270,2025-04-15,Salvador,BA,Premium,335.0,4514.11,200261,2025-01-14,App,Antecipação,26923.09,12,0.112800,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10119.0,PF,20183667525,2024-05-09,Curitiba,PR,Premium,450.0,7474.30,200262,2025-05-23,App,Parcelado,23613.25,6,0.050500,APROVADA,,1,1,2025-05-23,2025-05-23,2460.96,0.0952000000,24.0,ATIVO,App,Parcelado,12,2025-06-22,2026-05-18,2448.88,2091.84,369.12,ABERTA | ATRASADA | PAGA,10,2025-06-27,2026-06-22,1797.94,9.51,3.86,0.00,0.1042,0.3293,0.0,13.37
10043.0,PJ,38721489513433,2025-11-23,Salvador,BA,Mass Market,606.0,23287.51,200263,2025-02-25,App,Antecipação,21141.30,6,0.111000,APROVADA,,1,1,2025-03-03,2025-03-03,5710.97,0.0899000000,6.0,ATIVO,App,Antecipação,6,2025-04-02,2025-08-30,5758.35,4854.30,856.62,ABERTA | PAGA,3,2025-06-01,2025-10-04,1889.55,0.00,0.00,0.00,0.2701,0.2452,6.0,0.00
10311.0,PF,18515691545,2024-12-15,Porto Alegre,RS,MEI,455.0,2959.87,200264,2025-05-01,Indicação,Parcelado,18699.85,12,0.118000,APROVADA,,1,1,2025-05-11,2025-05-11,24419.43,0.0126000000,3.0,ATIVO,Indicação,Parcelado,3,2025-06-10,2025-08-09,24648.38,20756.52,3662.91,ABERTA | PAGA,2,2025-06-11,2025-08-10,16042.31,0.00,0.00,0.00,1.3059,8.2502,10.0,0.00
10155.0,PF,27758416169,2024-08-02,Curitiba,PR,Emergente,598.0,1836.43,200265,2025-05-23,Loja Parceira,Parcelado,25972.24,3,0.084500,RECUSADA,Fraude,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10366.0,PJ,62120216979729,2024-08-26,Florianópolis,SC,PME,610.0,3922.49,200266,2025-01-02,App,Parcelado,7080.33,6,0.100800,APROVADA,,1,1,2025-01-14,2025-01-14,26687.87,0.0275000000,24.0,ATIVO,App,Parcelado,12,2025-02-13,2026-01-09,26388.34,22684.68,4003.20,ABERTA | PAGA,11,2025-02-13,2025-12-30,21796.59,0.00,0.00,13.10,3.7693,6.8038,12.0,0.00
10206.0,PF,65676618251,2024-01-03,Recife,PE,Mass Market,348.0,6555.35,200267,2025-09-15,App,Parcelado,26256.71,12,0.093700,APROVADA,,1,1,2025-09-22,2025-09-22,25787.19,0.0486000000,3.0,ATIVO,App,Parcelado,3,2025-10-22,2025-12-21,26066.21,21919.11,3868.08,PAGA,4,2025-10-24,2026-01-25,25695.04,0.00,0.00,0.00,0.9821,3.9338,7.0,0.00
10389.0,PJ,90947985158328,2024-06-02,Goiânia,GO,PME,672.0,38131.37,200268,2025-10-08,App,Consignado,23790.02,3,0.088500,APROVADA,,1,1,2025-10-20,2025-10-20,21826.45,0.0376000000,24.0,ATIVO,App,Consignado,12,2025-11-19,2026-10-15,22033.83,18552.48,3273.96,ABERTA | ATRASADA | PAGA,7,2025-11-21,2026-09-15,12774.55,25.07,34.18,0.00,0.9175,0.5724,12.0,59.25
10107.0,PJ,93352904228421,2024-10-09,Belo Horizonte,MG,Mass Market,476.0,27589.69,200269,2025-06-24,App,Parcelado,22570.74,9,0.047200,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10250.0,PF,1051238282,2025-07-07,São Paulo,SP,Emergente,561.0,4791.30,200270,2025-05-28,App,Parcelado,17057.04,12,0.021000,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10444.0,PJ,59428434795527,2024-09-22,Florianópolis,SC,Premium,479.0,12157.55,200271,2025-09-22,App,Parcelado,7764.20,12,0.051000,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10403.0,PJ,91357759492995,2024-07-16,Salvador,BA,Premium,391.0,14611.23,200272,2025-10-23,WhatsApp,Capital de Giro,12994.66,24,0.085000,RECUSADA,Renda insuficiente,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10369.0,PF,37562890028,2025-12-18,Recife,PE,Emergente,729.0,800.00,200273,2025-01-26,Indicação,Parcelado,23910.33,12,0.025800,APROVADA,,1,1,2025-01-28,2025-01-28,16893.29,0.0510000000,18.0,ATIVO,Indicação,Parcelado,9,2025-02-27,2025-10-25,16846.90,14359.32,2533.95,ABERTA | ATRASADA | PAGA,7,2025-02-28,2025-10-25,12867.06,53.52,35.91,0.00,0.7065,21.1166,2.0,89.43
10333.0,PF,74505444713,2024-04-18,Curitiba,PR,PME,544.0,15015.97,200274,2025-03-24,App,Parcelado,1437.47,12,0.016300,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10129.0,PF,,2025-08-24,Florianópolis,SC,Mass Market,411.0,1020.81,200275,2025-05-20,App,Capital de Giro,23570.50,12,0.029700,APROVADA,,1,1,2025-05-25,2025-05-25,14330.16,0.0565000000,6.0,ATIVO,App,Capital de Giro,6,2025-06-24,2025-11-21,14503.69,12180.66,2149.50,ABERTA | ATRASADA | PAGA,7,2025-06-25,2025-11-22,11949.10,64.13,31.06,0.00,0.6080,14.0380,5.0,95.19
10456.0,PF,5577848728,2024-09-11,Salvador,BA,Premium,375.0,4047.97,200276,2025-09-08,Televendas,Parcelado,7582.09,18,0.090200,RECUSADA,Renda insuficiente,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10292.0,PJ,83670241038657,2024-09-12,Recife,PE,Premium,314.0,13816.93,200277,2025-10-11,App,Parcelado,4757.12,24,0.117100,APROVADA,,1,1,2025-10-23,2025-10-23,24395.52,0.0366000000,9.0,ATIVO,App,Parcelado,9,2025-11-22,2026-07-20,24442.86,20736.18,3659.31,ABERTA | ATRASADA | PAGA,7,2026-01-01,2026-07-25,18950.77,92.51,43.44,0.00,5.1282,1.7656,12.0,135.95
10019.0,PF,11656670106,2025-03-11,São Paulo,SP,MEI,367.0,1952.96,200278,2025-02-14,App,Parcelado,3913.19,18,0.118200,APROVADA,,1,1,2025-02-25,2025-02-25,3049.53,0.0285000000,3.0,ATIVO,App,Parcelado,3,2025-03-27,2025-05-26,3078.56,2592.09,457.44,ABERTA | PAGA,2,2025-04-28,2025-06-05,2075.59,0.00,0.00,0.00,0.7793,1.5615,11.0,0.00
10281.0,PF,46303161799,2024-06-18,Florianópolis,SC,Premium,441.0,4741.87,200279,2025-07-14,Televendas,Parcelado,1303.88,12,0.066900,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10284.0,PF,81491778507,2024-03-27,Recife,PE,Mass Market,361.0,1817.29,200280,2025-12-27,App,Antecipação,15945.80,6,0.106300,APROVADA,,1,1,2026-01-02,2026-01-02,25574.63,0.0180000000,24.0,ATIVO,App,Antecipação,12,2026-02-01,2026-12-28,25769.04,21738.48,3836.16,ABERTA | ATRASADA | PAGA,10,2026-02-11,2027-01-17,21203.42,57.51,8.76,17.80,1.6038,14.0729,6.0,66.27
10000.0,PF,10433218196,2024-05-26,Porto Alegre,RS,PME,411.0,3277.48,200281,2025-05-02,Loja Parceira,Parcelado,6938.67,9,0.092400,RECUSADA,Documentação,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10000.0,PF,10433218196,2024-05-26,Porto Alegre,RS,PME,563.0,5389.00,200281,2025-05-02,Loja Parceira,Parcelado,6938.67,9,0.092400,RECUSADA,Documentação,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10118.0,PJ,94024455022961,2024-05-29,Recife,PE,MEI,386.0,5418.39,200282,2025-04-21,Loja Parceira,Parcelado,29688.24,3,0.067600,APROVADA,,1,1,2025-04-27,2025-04-27,8209.19,0.0532000000,12.0,ATIVO,Loja Parceira,Parcelado,12,2025-05-27,2026-04-22,8271.10,6977.76,1231.32,ABERTA | PAGA,9,2025-05-27,2026-04-27,5409.49,0.00,0.00,7.66,0.2765,1.5151,6.0,0.00
10034.0,PJ,53315869232260,2025-12-28,Florianópolis,SC,PME,606.0,35646.41,200283,2025-01-21,App,Parcelado,17445.88,24,0.075100,APROVADA,,1,1,2025-01-29,2025-01-29,6629.23,0.0547000000,9.0,ATIVO,App,Parcelado,9,2025-02-28,2025-10-26,6719.18,5634.81,994.41,ABERTA | PAGA,8,2025-04-04,2025-11-15,5137.55,0.00,0.00,0.00,0.3800,0.1860,8.0,0.00
10197.0,PJ,96685161227530,2025-07-15,São Paulo,SP,Premium,786.0,30616.49,200284,2025-12-29,App,Capital de Giro,4567.62,12,0.029400,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10484.0,PF,65939836845,2024-03-24,Belo Horizonte,MG,Mass Market,505.0,1138.45,200285,2025-08-24,WhatsApp,Capital de Giro,20818.49,18,0.113500,RECUSADA,Documentação,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10244.0,PF,41672434266,2024-09-19,Porto Alegre,RS,Mass Market,687.0,5763.28,200286,2025-05-13,App,Parcelado,26983.44,9,0.052000,RECUSADA,Score baixo,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10058.0,PF,91905865185,2024-11-23,Recife,PE,Emergente,332.0,902.80,200287,2025-11-07,App,Antecipação,22482.80,18,0.061800,APROVADA,,1,1,2025-11-19,2025-11-19,18457.33,0.0939000000,6.0,LIQUIDADO,App,Antecipação,6,2025-12-19,2026-05-18,18791.70,15688.74,2768.58,ABERTA | ATRASADA | PAGA,4,2025-12-19,2026-04-28,12321.69,81.91,39.59,0.00,0.8210,20.4445,12.0,121.50
10324.0,PJ,52704774349021,2025-02-16,Salvador,BA,PME,719.0,62258.87,200288,2025-05-04,WhatsApp,Capital de Giro,2754.98,6,0.085500,APROVADA,,1,1,2025-05-08,2025-05-08,21099.04,0.0280000000,24.0,LIQUIDADO,WhatsApp,Capital de Giro,12,2025-06-07,2026-05-03,21313.17,17934.24,3164.88,ABERTA | ATRASADA | PAGA,11,2025-06-07,2026-04-08,15733.60,8.25,6.39,0.00,7.6585,0.3389,4.0,14.64
10160.0,PF,92856543102,2025-04-16,Recife,PE,PME,345.0,4167.82,200289,2025-11-03,Loja Parceira,Antecipação,26928.58,3,0.050100,RECUSADA,Documentação,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10496.0,PF,90425979270,2025-04-15,Salvador,BA,Premium,335.0,4514.11,200290,2025-10-04,App,Antecipação,23920.92,9,0.041700,RECUSADA,Fraude,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10178.0,PJ,45650609835841,2024-04-29,Fortaleza,CE,Mass Market,433.0,7386.61,200291,2025-04-16,Televendas,Parcelado,5169.97,12,0.081300,APROVADA,,1,1,2025-04-28,2025-04-28,10347.54,0.0942000000,9.0,CANCELADO,Televendas,Parcelado,9,2025-05-28,2026-01-23,10307.12,8795.43,1552.14,ABERTA | ATRASADA,2,2025-11-26,2025-12-29,2339.10,16.64,23.72,0.00,2.0015,1.4009,12.0,40.36
10205.0,PF,51801704622,2025-12-02,Belo Horizonte,MG,Emergente,538.0,1150.43,200292,2025-03-15,App,Parcelado,2027.68,12,0.017600,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10011.0,PJ,80184514627048,2024-08-01,Fortaleza,CE,PME,636.0,69901.42,200293,2025-07-21,Televendas,Parcelado,16940.66,24,0.090700,RECUSADA,Fraude,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10489.0,PJ,40961055661390,2024-08-12,Salvador,BA,Emergente,481.0,5516.90,200294,2025-12-19,WhatsApp,Parcelado,5103.06,6,0.069000,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
